listing_id,listing_source,source_listing_id,listing_url,street_address,cleaned_address,cleaned_unit_number,city,zipcode,county,neighborhood_region,latitude,longitude,home_status,home_type,bedrooms,base_price,base_price_date,emergency_peak_price,emergency_peak_price_date,latest_price,latest_price_date,fair_market_rent,price_ceiling,base_vs_peak_price,base_vs_latest_price,cant_calculate_price_ceiling,gouging_rule,was_ever_gouged,is_currently_gouged,was_ungouged,eo_n_17_25_applies,eo_overrides_ever_gouged,eo_overrides_currently_gouged,is_currently_unlisted,first_gouged_price,first_gouged_price_date,agent_name,agent_phone_number,broker_name,broker_phone_number,date_last_updated_at_source,scrape_job_name
5ee2de9938bba6599502d747426aaf4a,zillow,20554943,https://zillow.com/homedetails/27102-Malibu-Cove-Colony-Dr-Malibu-CA-90265/20554943_zpid/,27102 Malibu Cove Colony Dr,27102 MALIBU COVE COLONY DR,,Malibu,90265,Los Angeles County,,34.02556,-118.76381,FOR_RENT,SINGLE_FAMILY,4.0,35000.0,2023-10-02,60000,2025-01-11,38500,2025-01-27,5570.0,38500.0,0.7142857142857143,0.1,False,tenpercent,True,False,True,False,,,False,60000,2025-01-11,Diana Kassabian,310-467-3290,Berkshire Hathaway HomeServices California Properties,310-467-3290,,2025-01-28-1003
19e2bdf623a025001d41feeccc1c4ce6,zillow,20450697,https://zillow.com/homedetails/833-Indiana-Ave-Venice-CA-90291/20450697_zpid/,833 Indiana Ave,833 INDIANA AVE,,Venice,90291,Los Angeles County,Venice,33.99912,-118.464325,FOR_RENT,SINGLE_FAMILY,2.0,,,6900,2025-01-28,6900,2025-01-28,3940.0,6304.0,,,False,fmr,True,True,False,False,,,False,6900,2025-01-28,,,,310-430-4070,,2025-01-27-2340
5e26b0248b8dddd68fe9abe07c4e4e0c,zillow,2080516118,https://zillow.com/homedetails/837-Victor-Ave-Inglewood-CA-90302/2080516118_zpid/,837 Victor Ave,837 VICTOR AVE,,Inglewood,90302,Los Angeles County,,33.97224,-118.36575,FOR_RENT,APARTMENT,2.0,1595.0,2024-11-21,3320,2025-01-27,2095,2025-04-08,2480.0,1754.5,1.0815047021943573,0.31347962382445144,False,tenpercent,True,True,False,False,,,False,3320,2025-01-27,Brett Gerlach,951-666-8723,Unified Property Mgmt,951-666-8723,,2025-04-09-0009
9deab8ea627a38cb3b2b7839d04d016e,zillow,19878172,https://zillow.com/homedetails/22539-Dolorosa-St-Woodland-Hills-CA-91367/19878172_zpid/,22539 Dolorosa St,22539 DOLOROSA ST,,Woodland Hills,91367,Los Angeles County,Woodland Hills,34.170387,-118.6181,FOR_RENT,SINGLE_FAMILY,4.0,,,10800,2025-01-28,10800,2025-01-28,5440.0,8704.0,,,False,fmr,True,True,False,False,,,False,10800,2025-01-28,Kobi Costa,818-921-5111,Compass,818-921-5111,,2025-01-29-1037
d2b4b1328b55410c7c751f9821b89d3c,zillow,61361182,https://zillow.com/homedetails/13700-Marina-Pointe-Dr-UNIT-1203-Venice-CA-90292/61361182_zpid/,13700 Marina Pointe Dr UNIT 1203,13700 MARINA POINTE DR,UNIT 1203,Venice,90292,Los Angeles County,Venice,33.98486,-118.44528,FOR_RENT,CONDO,2.0,7695.0,2024-02-06,8750,2025-01-27,8750,2025-01-27,3940.0,8464.5,0.13710201429499674,0.13710201429499674,False,tenpercent,True,True,False,False,,,False,8750,2025-01-27,Jesse Weinberg,800-804-9132,Jesse Weinberg,800-804-9132,,2025-01-28-1003
b02ee634d39ba7a77862ebbba32e6a7f,zillow,20339334,https://zillow.com/homedetails/620-E-99th-St-Inglewood-CA-90301/20339334_zpid/,620 E 99th St,620 E 99TH ST,,Inglewood,90301,Los Angeles County,,33.946342,-118.345634,FOR_RENT,SINGLE_FAMILY,3.0,,,5000,2025-01-27,5000,2025-01-27,2970.0,4752.0,,,False,fmr,True,True,False,False,,,False,5000,2025-01-27,Brittany Jones,213-331-5567,eXp Realty of Greater Los Angeles,213-331-5567,,2025-01-28-1003
b06590e570e117e84086485ed01ccb2b,zillow,20482526,https://zillow.com/homedetails/211-Mills-St-Santa-Monica-CA-90405/20482526_zpid/,211 Mills St,211 MILLS ST,,Santa Monica,90405,Los Angeles County,Ocean Park,34.00383,-118.48384,FOR_RENT,SINGLE_FAMILY,3.0,,,12000,2025-01-28,12000,2025-01-28,3810.0,6096.0,,,False,fmr,True,True,False,False,,,False,12000,2025-01-28,,,Property Manager,310-897-2423,,2025-01-29-1037
034e178138a2707de7e92abec69740a1,zillow,2097582300,https://zillow.com/homedetails/839-5th-St-B-Santa-Monica-CA-90403/2097582300_zpid/,839 5th St #B,839 5TH ST,# B,Santa Monica,90403,Los Angeles County,Wilshire/Montana,34.02463,-118.502525,FOR_RENT,SINGLE_FAMILY,2.0,,,5950,2025-01-27,5950,2025-01-27,3580.0,5728.0,,,False,fmr,True,True,False,False,,,False,5950,2025-01-27,Vanessa Pineda,310-450-1444,Vanessa Pineda,310-450-1444,,2025-01-28-1003
f333492cb7cff6b509c08b1f88a03ad7,zillow,2056589930,https://zillow.com/homedetails/1980-Harbor-Ave-2-Long-Beach-CA-90810/2056589930_zpid/,1980 Harbor Ave #2,1980 HARBOR AVE,# 2,Long Beach,90810,Los Angeles County,West Side,33.793137,-118.21013,FOR_RENT,APARTMENT,3.0,2495.0,2024-12-17,4000,2025-01-07,2245,2025-01-27,2940.0,2744.5,0.6032064128256514,-0.10020040080160321,False,tenpercent,True,False,True,False,,,False,4000,2025-01-07,Concord Leasing,213-429-9203,My Management Co. Inc,213-429-9203,,2025-01-28-1003
85b61e5856f6b077ccdacb6fbd9203b3,zillow,2078746791,https://zillow.com/homedetails/500-S-Los-Robles-Ave-2027855-Pasadena-CA-91101/2078746791_zpid/,500 S Los Robles Ave #2027855,500 S LOS ROBLES AVE,# 2027855,Pasadena,91101,Los Angeles County,South,34.137123,-118.14084,FOR_RENT,APARTMENT,2.0,3475.0,2024-02-10,3922,2025-01-27,3922,2025-01-27,3410.0,3822.5,0.12863309352517985,0.12863309352517985,False,tenpercent,True,True,False,False,,,False,3922,2025-01-27,Leasing Agent,626-317-8458,"Oaks Data System, LLC",626-317-8458,,2025-01-27-2340
ab262bcf67b1a7fd7bf2354f4a37321d,zillow,20097827,https://zillow.com/homedetails/7252-Verdugo-Crestline-Dr-Tujunga-CA-91042/20097827_zpid/,7252 Verdugo Crestline Dr,7252 VERDUGO CRESTLINE DR,,Tujunga,91042,Los Angeles County,Tujunga,34.245026,-118.29161,FOR_RENT,SINGLE_FAMILY,2.0,,,4500,2025-01-27,4500,2025-01-27,2440.0,3904.0,,,False,fmr,True,True,False,False,,,False,4500,2025-01-27,Vaneza,323-500-3990,,323-500-3990,,2025-01-28-1003
15a14a0a68d07548e56752729cb0e97b,zillow,20702478,https://zillow.com/homedetails/229-S-Grand-Oaks-Ave-Pasadena-CA-91107/20702478_zpid/,229 S Grand Oaks Ave,229 S GRAND OAKS AVE,,Pasadena,91107,Los Angeles County,South East,34.141937,-118.10514,FOR_RENT,SINGLE_FAMILY,3.0,,,12225,2025-01-27,12225,2025-01-27,3790.0,6064.0,,,False,fmr,True,True,False,False,,,False,12225,2025-01-27,Shana Tavangarian,310-740-4982,The Beverly Hills Estates,310-740-4982,,2025-01-27-2340
b9381416ecc0170de3f667b1e5c4ff7e,zillow,446401267,https://zillow.com/homedetails/449-W-Garfield-Ave-453-Glendale-CA-91204/446401267_zpid/,449 W Garfield Ave #453,449 W GARFIELD AVE,# 453,Glendale,91204,Los Angeles County,Pacific Edison,34.135662,-118.263,FOR_RENT,APARTMENT,2.0,,,5400,2025-01-27,5400,2025-01-27,2820.0,4512.0,,,False,fmr,True,True,False,False,,,False,5400,2025-01-27,Sarah,323-615-2821,,323-615-2821,,2025-01-28-1003
2bdc1413d5173abb490c8f34bccfcab9,zillow,441871685,https://zillow.com/homedetails/7447-Oakdale-Ave-Winnetka-CA-91306/441871685_zpid/,7447 Oakdale Ave,7447 OAKDALE AVE,,Winnetka,91306,Los Angeles County,Winnetka,34.206074,-118.56736,FOR_RENT,SINGLE_FAMILY,4.0,3000.0,2024-11-19,5150,2025-03-27,5150,2025-03-27,3320.0,3300.0,0.7166666666666667,0.7166666666666667,False,tenpercent,True,True,False,False,,,False,5150,2025-03-27,Shira Dunn,424-653-0560,Keller Williams Luxury,424-653-0560,,2025-03-28-0000
b4fb35f0e7497a008276eb1ac8623f7a,zillow,19935774,https://zillow.com/homedetails/18201-Hatteras-St-Tarzana-CA-91356/19935774_zpid/,18201 Hatteras St,18201 HATTERAS ST,,Tarzana,91356,Los Angeles County,Tarzana,34.17671,-118.52926,FOR_RENT,SINGLE_FAMILY,4.0,,,7500,2025-01-28,7500,2025-01-28,3820.0,6112.0,,,False,fmr,True,True,False,False,,,False,7500,2025-01-28,Vanessa Pineda,310-450-1444,Vanessa Pineda,310-450-1444,,2025-01-29-1037
d383aa1b9e318079404824eda8602a9e,zillow,20217786,https://zillow.com/homedetails/16034-Placerita-Canyon-Rd-Canyon-Country-CA-91387/20217786_zpid/,16034 Placerita Canyon Rd,16034 PLACERITA CANYON RD,,Canyon Country,91387,Los Angeles County,Newhall,34.37866,-118.41599,FOR_RENT,SINGLE_FAMILY,5.0,,,25000,2025-01-28,25000,2025-01-28,5037.0,8059.2,,,False,fmr,True,True,False,False,,,False,25000,2025-01-28,Dustin Arklin,661-733-5738,Keller Williams Realty Antelope Valley,661-733-5738,,2025-01-29-1037
6a07500371cb8b00d0eb732e37644468,zillow,19973478,https://zillow.com/homedetails/5505-Calhoun-Ave-Van-Nuys-CA-91401/19973478_zpid/,5505 Calhoun Ave,5505 CALHOUN AVE,,Van Nuys,91401,Los Angeles County,Sherman Oaks,34.17055,-118.442535,FOR_RENT,SINGLE_FAMILY,4.0,8750.0,2024-05-31,17500,2025-01-29,17500,2025-01-29,3630.0,9625.0,1.0,1.0,False,tenpercent,True,True,False,False,,,False,17500,2025-01-29,,,,213-306-3978,,2025-01-29-1037
e170525a773c83bb8ee1e5aab1dd0da1,zillow,20014472,https://zillow.com/homedetails/13610-Collins-St-Van-Nuys-CA-91401/20014472_zpid/,13610 Collins St,13610 COLLINS ST,,Van Nuys,91401,Los Angeles County,Valley Glen,34.1737,-118.429565,FOR_RENT,SINGLE_FAMILY,3.0,,,8200,2025-01-28,7480,2025-01-29,3280.0,5248.0,,,False,fmr,True,True,False,False,,,False,8200,2025-01-28,,,,818-279-5174,,2025-01-29-1037
a978113523a6f20fc3d49598bc2100b2,zillow,19969775,https://zillow.com/homedetails/14207-Gilmore-St-Van-Nuys-CA-91401/19969775_zpid/,14207 Gilmore St,14207 GILMORE ST,,Van Nuys,91401,Los Angeles County,Van Nuys,34.187943,-118.44251,FOR_RENT,APARTMENT,3.0,2275.0,2024-08-28,3475,2025-01-29,3475,2025-01-29,3280.0,2502.5,0.5274725274725275,0.5274725274725275,False,tenpercent,True,True,False,False,,,False,3475,2025-01-29,,,,213-376-5631,,2025-01-30-1007
1af04b389466cee8e611fdeb1591077c,zillow,338537480,https://zillow.com/homedetails/2615-Marathon-St-Los-Angeles-CA-90026/338537480_zpid/,2615 Marathon St,2615 MARATHON ST,,Los Angeles,90026,Los Angeles County,Silver Lake,34.078934,-118.27128,FOR_RENT,SINGLE_FAMILY,3.0,,,8500,2025-01-31,8500,2025-01-31,3150.0,5040.0,,,False,fmr,True,True,False,False,,,False,8500,2025-01-31,,,,310-997-4823,,2025-02-01-0000
31207c384c77fb1fb8cc87870d0636c1,zillow,446776226,https://zillow.com/homedetails/340-Patton-St-APT-307-Los-Angeles-CA-90026/446776226_zpid/,340 Patton St APT 307,340 PATTON ST,APT 307,Los Angeles,90026,Los Angeles County,Westlake,34.06617,-118.258514,FOR_RENT,APARTMENT,2.0,,,4150,2025-01-31,4150,2025-01-31,2480.0,3968.0,,,False,fmr,True,True,False,False,,,False,4150,2025-01-31,Ethan Webster,323-765-1161,,323-765-1161,,2025-02-01-0000
e0bc1a31c4032ede4d0e4c53bf77d9dc,zillow,19928538,https://zillow.com/homedetails/22243-1-2-Erwin-St-Woodland-Hills-CA-91367/19928538_zpid/,22243 1/2 Erwin St,22243 ERWIN ST,,Woodland Hills,91367,Los Angeles County,Woodland Hills,34.183365,-118.61101,FOR_RENT,APARTMENT,3.0,4500.0,2023-12-22,6000,2025-01-27,6000,2025-01-27,4900.0,4950.0,0.3333333333333333,0.3333333333333333,False,tenpercent,True,True,False,False,,,False,6000,2025-01-27,,,,,,2025-01-28-1003
dcfe2f37e23658466ad719cedc8594a6,zillow,20050872,https://zillow.com/homedetails/434-N-Parish-Pl-Burbank-CA-91506/20050872_zpid/,434 N Parish Pl,434 N PARISH PL,,Burbank,91506,Los Angeles County,,34.171864,-118.3272,FOR_RENT,SINGLE_FAMILY,4.0,,,7000,2025-01-27,7000,2025-01-27,3820.0,6112.0,,,False,fmr,True,True,False,False,,,False,7000,2025-01-27,Bryan Ochse,818-468-2228,"Media West Realty,Inc.",818-468-2228,,2025-01-28-1003
1d57db4380a32e2ea064faa742086f5b,zillow,19996211,https://zillow.com/homedetails/7744-Mary-Ellen-Ave-North-Hollywood-CA-91605/19996211_zpid/,7744 Mary Ellen Ave,7744 MARY ELLEN AVE,,North Hollywood,91605,Los Angeles County,Sun Valley,34.21109,-118.41887,FOR_RENT,SINGLE_FAMILY,4.0,,,7500,2025-01-28,7500,2025-01-28,3440.0,5504.0,,,False,fmr,True,True,False,False,,,False,7500,2025-01-28,,,Melik Melikyan,818-281-1703,,2025-01-29-1037
d135f56c91d7dc25b6b909dad8a65d2b,zillow,2079771723,https://zillow.com/homedetails/3804-Evans-St-APT-15-Los-Angeles-CA-90027/2079771723_zpid/,3804 Evans St APT 15,3804 EVANS ST,APT 15,Los Angeles,90027,Los Angeles County,Los Feliz,34.106613,-118.27459,FOR_RENT,APARTMENT,2.0,3499.0,2024-12-24,3914,2025-03-29,3914,2025-03-29,2980.0,3848.9,0.11860531580451558,0.11860531580451558,False,tenpercent,True,True,False,False,,,False,3914,2025-03-29,Leasing Agent,213-955-7690,City View,213-955-7690,,2025-03-30-0000
9b177063dc7c0c8513b07fc27c9d6a65,zillow,21611000,https://zillow.com/homedetails/5657-McCulloch-Ave-Temple-City-CA-91780/21611000_zpid/,5657 McCulloch Ave,5657 MCCULLOCH AVE,,Temple City,91780,Los Angeles County,,34.10579,-118.03505,FOR_RENT,SINGLE_FAMILY,3.0,6000.0,2024-10-05,7350,2025-01-28,7350,2025-01-28,3350.0,6600.0,0.225,0.225,False,tenpercent,True,True,False,False,,,False,7350,2025-01-28,MonthTwoMonth,949-438-0617,,949-438-0617,,2025-01-29-1037
86e17cb6c19d935f9268e2353fbf8f4e,zillow,448215525,https://zillow.com/homedetails/952-12th-St-A-Santa-Monica-CA-90403/448215525_zpid/,952 12th St #A,952 12TH ST,# A,Santa Monica,90403,Los Angeles County,Wilshire/Montana,34.027992,-118.49449,FOR_RENT,APARTMENT,4.0,,,12000,2025-03-10,12000,2025-03-10,5040.0,8064.0,,,False,fmr,True,True,False,False,,,False,12000,2025-03-10,,,Nina Properties,213-510-9416,,2025-03-11-0000
25f9848d713c4dbb5dcabc355e0cfdc7,zillow,20810306,https://zillow.com/homedetails/4437-Avocado-St-APT-103-Los-Angeles-CA-90027/20810306_zpid/,4437 Avocado St APT 103,4437 AVOCADO ST,APT 103,Los Angeles,90027,Los Angeles County,Los Feliz,34.111153,-118.28651,FOR_RENT,TOWNHOUSE,2.0,,,4995,2025-01-31,4995,2025-03-02,2980.0,4768.0,,,False,fmr,True,True,False,False,,,False,4995,2025-01-31,Esau Aceves,310-490-1744,,310-490-1744,,2025-03-03-0000
66f675e0604b190e33900a5e3743986a,zillow,350348257,https://zillow.com/homedetails/Los-Angeles-CA-90011/350348257_zpid/,(Undisclosed Address),,,Los Angeles,90011,Los Angeles County,Southeast Los Angeles,,,FOR_RENT,APARTMENT,2.0,2200.0,2024-11-23,2600,2025-01-28,2600,2025-01-28,2290.0,2420.0,0.18181818181818182,0.18181818181818182,False,tenpercent,True,True,False,False,,,False,2600,2025-01-28,,,,310-270-8926,,2025-01-29-1037
6e42538c741c3548f5d0787e3b7e328e,zillow,2066648541,https://zillow.com/homedetails/10390-Wilshire-Blvd-1703-Los-Angeles-CA-90024/2066648541_zpid/,10390 Wilshire Blvd #1703,10390 WILSHIRE BLVD,# 1703,Los Angeles,90024,Los Angeles County,Westwood,34.06653,-118.428154,FOR_RENT,APARTMENT,2.0,,,7595,2025-01-28,7595,2025-01-28,3820.0,6112.0,,,False,fmr,True,True,False,False,,,False,7595,2025-01-28,Leasing Agent,424-543-3365,Beverly Hills Properties,424-543-3365,,2025-01-29-1037
600e2d154e7dcccdd206a70288a73fbb,zillow,122562925,https://zillow.com/homedetails/6728-W-Hepburn-Way-Los-Angeles-CA-90038/122562925_zpid/,6728 W Hepburn Way,6728 W HEPBURN WAY,,Los Angeles,90038,Los Angeles County,Hollywood,34.092876,-118.33712,FOR_RENT,SINGLE_FAMILY,3.0,6995.0,2024-12-17,9000,2025-01-28,9000,2025-01-28,3700.0,7694.5,0.28663330950679056,0.28663330950679056,False,tenpercent,True,True,False,False,,,False,9000,2025-01-28,Andrew Botto,650-787-4529,The Agency,650-787-4529,,2025-01-28-1003
d5585ce3a98375a938c44f22735a037e,zillow,446650900,https://zillow.com/homedetails/5966-W-86th-Pl-0-Los-Angeles-CA-90045/446650900_zpid/,5966 W 86th Pl #0,5966 W 86TH PL,# 0,Los Angeles,90045,Los Angeles County,Westchester,33.9591,-118.38796,FOR_RENT,APARTMENT,4.0,,,8495,2025-01-28,8495,2025-01-28,5060.0,8096.0,,,False,fmr,True,True,False,False,,,False,8495,2025-01-28,,602-926-7678,NT Management Co,602-926-7678,,2025-01-29-1037
628fbec268c6d9cf8ff5f478f46c8b50,zillow,20786072,https://zillow.com/homedetails/642-N-Edinburgh-Ave-Los-Angeles-CA-90048/20786072_zpid/,642 N Edinburgh Ave,642 N EDINBURGH AVE,,Los Angeles,90048,Los Angeles County,Mid City West,34.08285,-118.36343,FOR_RENT,SINGLE_FAMILY,4.0,,,25999,2025-01-28,25999,2025-01-28,4900.0,7840.0,,,False,fmr,True,True,False,False,,,False,25999,2025-01-28,Jeffrey Saad,310-770-7395,Compass,310-770-7395,,2025-01-29-1037
666890704ff54b8df9e37784ef496ffb,zillow,20536987,https://zillow.com/homedetails/503-N-Greencraig-Rd-Los-Angeles-CA-90049/20536987_zpid/,503 N Greencraig Rd,503 N GREENCRAIG RD,,Los Angeles,90049,Los Angeles County,Brentwood,34.06751,-118.48057,FOR_RENT,SINGLE_FAMILY,4.0,,,13500,2025-01-29,13500,2025-01-29,5550.0,8880.0,,,False,fmr,True,True,False,True,False,False,False,13500,2025-01-29,,,,424-378-0868,,2025-01-29-1037
324573822209d198fd4369fdd75553f5,zillow,347046578,https://zillow.com/homedetails/435-S-Rampart-Blvd-435-Los-Angeles-CA-90057/347046578_zpid/,435 S Rampart Blvd #435,435 S RAMPART BLVD,# 435,Los Angeles,90057,Los Angeles County,Rampart Village,34.0641,-118.28075,FOR_RENT,APARTMENT,2.0,2400.0,2024-04-19,2950,2025-01-28,2950,2025-01-28,2390.0,2640.0,0.22916666666666666,0.22916666666666666,False,tenpercent,True,True,False,False,,,False,2950,2025-01-28,Affordable Housing,818-434-1634,Affordable Housing,818-434-1634,,2025-01-29-1037
725d846ed291784e9780ee61a66b1ccb,zillow,446648079,https://zillow.com/homedetails/2349-S-Santa-Fe-Ave-2421-20-Los-Angeles-CA-90058/446648079_zpid/,2349 S Santa Fe Ave #2421-20,2349 S SANTA FE AVE,# 2421-20,Los Angeles,90058,Los Angeles County,Central City East,34.0162,-118.230515,FOR_RENT,APARTMENT,0.0,,,3856,2025-01-28,3856,2025-01-28,1600.0,2560.0,,,False,fmr,True,True,False,False,,,False,3856,2025-01-28,Leasing Agent,562-573-6626,Laramar Communities LLC,562-573-6626,,2025-01-29-1037
33bfb600a19f411dd40f2246d4389d26,zillow,446656226,https://zillow.com/homedetails/2346-S-Beverly-Glen-Blvd-4-Los-Angeles-CA-90064/446656226_zpid/,2346 S Beverly Glen Blvd #4,2346 S BEVERLY GLEN BLVD,# 4,Los Angeles,90064,Los Angeles County,Century City,34.047443,-118.41781,FOR_RENT,TOWNHOUSE,3.0,,,8000,2025-01-28,8000,2025-01-28,4690.0,7504.0,,,False,fmr,True,True,False,False,,,False,8000,2025-01-28,Frankie Paparella,310-361-3994,,310-361-3994,,2025-01-29-1037
90f34b802fa27325473fa1848df42ade,zillow,20473236,https://zillow.com/homedetails/2442-22nd-St-Santa-Monica-CA-90405/20473236_zpid/,2442 22nd St,2442 22ND ST,,Santa Monica,90405,Los Angeles County,Sunset Park,34.016026,-118.46414,FOR_RENT,SINGLE_FAMILY,4.0,17000.0,2024-03-20,30000,2025-03-11,30000,2025-03-11,4230.0,18700.0,0.7647058823529411,0.7647058823529411,False,tenpercent,True,True,False,False,,,False,30000,2025-03-11,,,,323-309-6687,,2025-03-11-0000
9348972d1794c3329287b664a9871557,zillow,20798418,https://zillow.com/homedetails/8440-Franklin-Ave-Los-Angeles-CA-90069/20798418_zpid/,8440 Franklin Ave,8440 FRANKLIN AVE,,Los Angeles,90069,Los Angeles County,Hollywood Hills,34.099346,-118.37381,FOR_RENT,SINGLE_FAMILY,4.0,,,47000,2025-01-28,39950,2025-03-28,5160.0,8256.0,,,False,fmr,True,True,False,False,,,False,47000,2025-01-28,Gigi Ziskin,310-756-3880,The Agency,310-756-3880,,2025-03-29-0000
686c013edfd52e70b7f87ec3baf05792,zillow,2080625032,https://zillow.com/homedetails/8500-W-Sunset-Blvd-E104-West-Hollywood-CA-90069/2080625032_zpid/,8500 W Sunset Blvd #E104,8500 W SUNSET BLVD,# E104,West Hollywood,90069,Los Angeles County,,34.093353,-118.377205,FOR_RENT,APARTMENT,2.0,,,11600,2025-01-28,11600,2025-01-28,3660.0,5856.0,,,False,fmr,True,True,False,False,,,False,11600,2025-01-28,Sales Team,562-545-4695,Korman Communities,562-545-4695,,2025-01-28-2302
d1f0473f2c946be9435374fdc88f69db,zillow,20530147,https://zillow.com/homedetails/2031-Roscomare-Rd-Los-Angeles-CA-90077/20530147_zpid/,2031 Roscomare Rd,2031 ROSCOMARE RD,,Los Angeles,90077,Los Angeles County,Bel Air,34.107044,-118.464195,FOR_RENT,SINGLE_FAMILY,6.0,30000.0,2024-06-17,60000,2025-01-17,60000,2025-01-28,7215.0,33000.0,1.0,1.0,False,tenpercent,True,True,False,False,,,False,60000,2025-01-17,LA Luxuries,213-431-0690,Real Estate Agency,213-431-0690,,2025-01-29-1037
51e052d0fd2b9ca6d83c71482f816769,zillow,20411939,https://zillow.com/homedetails/1735-Goodman-Ave-Redondo-Beach-CA-90278/20411939_zpid/,1735 Goodman Ave,1735 GOODMAN AVE,,Redondo Beach,90278,Los Angeles County,,33.871376,-118.388916,FOR_RENT,SINGLE_FAMILY,3.0,,,6580,2025-01-28,6580,2025-01-28,3980.0,6368.0,,,False,fmr,True,True,False,False,,,False,6580,2025-01-28,,,,310-616-5040,,2025-01-29-1037
4305cde5c7b5cf48deadb215c435b7aa,zillow,340052717,https://zillow.com/homedetails/3110-Highland-Ave-1-Santa-Monica-CA-90405/340052717_zpid/,3110 Highland Ave #1,3110 HIGHLAND AVE,# 1,Santa Monica,90405,Los Angeles County,Ocean Park,34.00101,-118.47476,FOR_RENT,APARTMENT,3.0,1750.0,2024-02-20,8740,2025-03-10,8740,2025-03-10,3810.0,1925.0,3.994285714285714,3.994285714285714,False,tenpercent,True,True,False,False,,,False,8740,2025-03-10,Mathew Freedman,818-755-5551,,818-755-5551,,2025-03-11-0000
42e73f6e647542cea5acebd4c0f7b657,zillow,446647989,https://zillow.com/homedetails/215-E-Regent-St-245-Inglewood-CA-90301/446647989_zpid/,215 E Regent St #245,215 E REGENT ST,# 245,Inglewood,90301,Los Angeles County,,33.964645,-118.35278,FOR_RENT,APARTMENT,1.0,,,3130,2025-01-28,3130,2025-01-28,1860.0,2976.0,,,False,fmr,True,True,False,False,,,False,3130,2025-01-28,Leasing Agent,213-319-6126,Moss & Company,213-319-6126,,2025-01-28-2302
47400a743d13e3446c68f5d4006d1883,zillow,2068820308,https://zillow.com/homedetails/700-Main-St-Venice-CA-90291/2068820308_zpid/,700 Main St,700 MAIN ST,,Venice,90291,Los Angeles County,Venice,33.99351,-118.47494,FOR_RENT,APARTMENT,2.0,,,9800,2025-01-28,9800,2025-01-28,3940.0,6304.0,,,False,fmr,True,True,False,False,,,False,9800,2025-01-28,,,,,,2025-01-29-1037
057f7eb3f663325b5d0b3b65dfcbe0ee,zillow,21337218,https://zillow.com/homedetails/24643-Via-Valmonte-Torrance-CA-90505/21337218_zpid/,24643 Via Valmonte,24643 VALMONTE,,Torrance,90505,Los Angeles County,,33.79913,-118.35254,FOR_RENT,SINGLE_FAMILY,3.0,,,7000,2025-01-27,7000,2025-01-27,3810.0,6096.0,,,False,fmr,True,True,False,False,,,False,7000,2025-01-27,,213-786-9275,,213-786-9275,,2025-01-28-1003
41b670e0c6b72cb66c57f1850721feb1,zillow,2084363838,https://zillow.com/homedetails/1830-N-Cherokee-Ave-APT-115-Los-Angeles-CA-90028/2084363838_zpid/,1830 N Cherokee Ave APT 115,1830 N CHEROKEE AVE,APT 115,Los Angeles,90028,Los Angeles County,Hollywood,34.104103,-118.33463,FOR_RENT,APARTMENT,0.0,2925.0,2024-12-23,3449,2025-01-13,3215,2025-01-31,1940.0,3217.5,0.17914529914529914,0.09914529914529914,False,tenpercent,True,False,True,False,,,False,3386,2025-01-08,Leasing Agent,323-677-4120,"Cohen Gidi Investments, LLC.",323-677-4120,,2025-02-01-0000
4b92682bbf375cb249aa61fbbe6f74f2,zillow,442554851,https://zillow.com/homedetails/330-E-3rd-St-ID407369P-Long-Beach-CA-90802/442554851_zpid/,330 E 3rd St #ID407369P,330 E 3RD ST,# ID407369P,Long Beach,90802,Los Angeles County,East Village,33.770252,-118.18853,FOR_RENT,APARTMENT,1.0,3630.0,2024-11-12,5640,2025-01-16,5170,2025-01-29,2120.0,3993.0,0.5537190082644629,0.42424242424242425,False,tenpercent,True,True,False,False,,,False,5620,2025-01-11,Blueground US,857-380-0581,Blueground,857-380-0581,,2025-01-29-1037
c3dd9ba68a83d88b033657473298d0e9,zillow,20098333,https://zillow.com/homedetails/10355-Silverton-Ave-Tujunga-CA-91042/20098333_zpid/,10355 Silverton Ave,10355 SILVERTON AVE,,Tujunga,91042,Los Angeles County,Tujunga,34.25745,-118.28427,FOR_RENT,SINGLE_FAMILY,3.0,,,5500,2025-01-28,5500,2025-01-28,3100.0,4960.0,,,False,fmr,True,True,False,False,,,False,5500,2025-01-28,,,,213-214-1758,,2025-01-29-1037
9fc3c60d763f0df0307e7c118c9bd9f1,zillow,20159201,https://zillow.com/homedetails/10317-Steven-Pl-Chatsworth-CA-91311/20159201_zpid/,10317 Steven Pl,10317 STEVEN PL,,Chatsworth,91311,Los Angeles County,Chatsworth,34.257786,-118.56362,FOR_RENT,SINGLE_FAMILY,4.0,,,8750,2025-01-28,7500,2025-03-20,4050.0,6480.0,,,False,fmr,True,True,False,False,,,False,8750,2025-01-28,Soheila Mirfakhrai,818-635-9241,KHAJAVIJAN,818-635-9241,,2025-03-21-0000
